exe_spgemm_speck_32,/ssget/MM/Janna/Bump_2911/Bump_2911.cbd,2911419,2911419,127729899,560173611,82.719,78.8878
exe_spgemm_speck_32,/ssget/MM/Janna/Emilia_923/Emilia_923.cbd,923136,923136,41005206,179867448,23.11,22.0451
exe_spgemm_speck_32,/ssget/MM/Janna/Queen_4147/Queen_4147.cbd,4147110,4147110,329499284,1501950816,325.627,318.256
exe_spgemm_speck_32,/ssget/MM/Janna/Fault_639/Fault_639.cbd,638802,638802,28614564,126633024,18.724,18.1687
exe_spgemm_speck_32,/ssget/MM/Janna/Hook_1498/Hook_1498.cbd,1498023,1498023,60917445,312415749,37.895,37.1289
exe_spgemm_speck_32,/ssget/MM/Schenk_IBMSDS/2D_54019_highK/2D_54019_highK.cbd,54019,54019,996414,2930275,0.701,0.496888
exe_spgemm_speck_32,/ssget/MM/Schenk_IBMSDS/matrix_9/matrix_9.cbd,103430,103430,2121550,12776186,1.794,1.66403
exe_spgemm_speck_32,/ssget/MM/Schenk_IBMSDS/ibm_matrix_2/ibm_matrix_2.cbd,51448,51448,1056610,10514149,1.302,1.13015
exe_spgemm_speck_32,/ssget/MM/Schenk_IBMSDS/3D_51448_3D/3D_51448_3D.cbd,51448,51448,1056610,10514149,1.329,1.1049
exe_spgemm_speck_32,/ssget/MM/Schenk_IBMSDS/matrix-new_3/matrix-new_3.cbd,125329,125329,2678750,36615210,4.255,3.92136
exe_spgemm_speck_32,/ssget/MM/Schenk_IBMSDS/2D_27628_bjtcai/2D_27628_bjtcai.cbd,27628,27628,442898,1193089,0.505,0.323861
exe_spgemm_speck_32,/ssget/MM/Schenk_IBMSDS/3D_28984_Tetra/3D_28984_Tetra.cbd,28984,28984,599170,4493332,0.782,0.610581
exe_spgemm_speck_32,/ssget/MM/Lee/fem_filter/fem_filter.cbd,74062,74062,1731206,8424292,2.804,2.45128
exe_spgemm_speck_32,/ssget/MM/Lee/fem_hifreq_circuit/fem_hifreq_circuit.cbd,491100,491100,20239237,134838250,17.117,16.5699
exe_spgemm_speck_32,/ssget/MM/Botonakis/FEM_3D_thermal2/FEM_3D_thermal2.cbd,147900,147900,3489300,14335500,1.472,1.2348
exe_spgemm_speck_32,/ssget/MM/Botonakis/FEM_3D_thermal1/FEM_3D_thermal1.cbd,17880,17880,430740,1806300,0.336,0.19603
exe_spgemm_speck_32,/ssget/MM/Botonakis/thermomech_dM/thermomech_dM.cbd,204316,204316,1423116,3937076,0.705,0.50765
exe_spgemm_speck_32,/ssget/MM/Botonakis/thermomech_TC/thermomech_TC.cbd,102158,102158,711558,1968538,0.459,0.300029
exe_spgemm_speck_32,/ssget/MM/Botonakis/thermomech_TK/thermomech_TK.cbd,102158,102158,711558,1968538,0.475,0.301005
exe_spgemm_speck_32,/ssget/MM/Botonakis/thermomech_dK/thermomech_dK.cbd,204316,204316,2846228,7874152,1.078,0.900426
exe_spgemm_speck_32,/ssget/MM/JGD_SPG/EX4/EX4.cbd,2600,2600,71760,782600,0.229,0.109275
exe_spgemm_speck_32,/ssget/MM/JGD_SPG/EX6/EX6.cbd,6545,6545,295680,4553885,0.703,0.551915
exe_spgemm_speck_32,/ssget/MM/JGD_SPG/EX5/EX5.cbd,6545,6545,295680,4553885,0.705,0.551456
exe_spgemm_speck_32,/ssget/MM/JGD_SPG/EX2/EX2.cbd,560,560,8736,63584,0.106,0.0569632
exe_spgemm_speck_32,/ssget/MM/JGD_SPG/08blocks/08blocks.cbd,300,300,592,884,0.107,0.053848
exe_spgemm_speck_32,/ssget/MM/JGD_SPG/EX3/EX3.cbd,2600,2600,71760,782600,0.244,0.110198
