spgemm_speck_32,/home/weifeng/MM/HB/can_229/can_229.mtx,229,229,1777,5017,0.121047
spgemm_speck_32,/home/weifeng/MM/HB/dwt_1242/dwt_1242.mtx,1242,1242,10426,29994,0.12117
spgemm_speck_32,/home/weifeng/MM/HB/dwt_512/dwt_512.mtx,512,512,3502,9358,0.112701
spgemm_speck_32,/home/weifeng/MM/HB/fs_183_6/fs_183_6.mtx,183,183,1069,13688,0.132547
spgemm_speck_32,/home/weifeng/MM/HB/gre_1107/gre_1107.mtx,1107,1107,5664,17480,0.113306
spgemm_speck_32,/home/weifeng/MM/HB/jagmesh1/jagmesh1.mtx,936,936,6264,16352,0.115599
spgemm_speck_32,/home/weifeng/MM/HB/lnsp_131/lnsp_131.mtx,131,131,536,1771,0.124703
spgemm_speck_32,/home/weifeng/MM/HB/mahindas/mahindas.mtx,1258,1258,7682,33638,0.140216
spgemm_speck_32,/home/weifeng/MM/HB/orani678/orani678.mtx,2529,2529,90158,763543,0.751207
spgemm_speck_32,/home/weifeng/MM/HB/sherman3/sherman3.mtx,5005,5005,20033,59909,0.139745
spgemm_speck_32,/home/weifeng/MM/HB/well1033/well1033.mtx,1033,320,4732,182769,0.155023
spgemm_speck_32,/home/weifeng/MM/HB/bcspwr09/bcspwr09.mtx,1723,1723,6511,18485,0.118548
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk19/bcsstk19.mtx,817,817,6853,18305,0.124375
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm06/bcsstm06.mtx,420,420,420,420,0.105626
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm27/bcsstm27.mtx,1224,1224,56126,138106,0.182344
spgemm_speck_32,/home/weifeng/MM/HB/can_144/can_144.mtx,144,144,1296,3456,0.129167
spgemm_speck_32,/home/weifeng/MM/HB/curtis54/curtis54.mtx,54,54,291,762,0.117033
spgemm_speck_32,/home/weifeng/MM/HB/dwt_419/dwt_419.mtx,419,419,3563,10183,0.114043
spgemm_speck_32,/home/weifeng/MM/HB/fs_183_1/fs_183_1.mtx,183,183,1069,13688,0.13058
spgemm_speck_32,/home/weifeng/MM/HB/gemat12/gemat12.mtx,4929,4929,33111,199920,0.182467
spgemm_speck_32,/home/weifeng/MM/HB/impcol_c/impcol_c.mtx,137,137,411,1176,0.118641
spgemm_speck_32,/home/weifeng/MM/HB/lns_3937/lns_3937.mtx,3937,3937,25407,98373,0.14805
spgemm_speck_32,/home/weifeng/MM/HB/lshp_778/lshp_778.mtx,778,778,5272,13910,0.117565
spgemm_speck_32,/home/weifeng/MM/HB/nos5/nos5.mtx,468,468,5172,26922,0.121119
spgemm_speck_32,/home/weifeng/MM/HB/saylr4/saylr4.mtx,3564,3564,22316,74020,0.140175
spgemm_speck_32,/home/weifeng/MM/HB/str_600/str_600.mtx,363,363,3279,16539,0.133396
spgemm_speck_32,/home/weifeng/MM/HB/will199/will199.mtx,199,199,701,2385,0.124191
spgemm_speck_32,/home/weifeng/MM/HB/lock2232/lock2232.mtx,2232,2232,80352,256896,0.214948
spgemm_speck_32,/home/weifeng/MM/HB/bcspwr02/bcspwr02.mtx,49,49,167,403,0.120453
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk08/bcsstk08.mtx,1074,1074,12960,305612,0.282481
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm07/bcsstm07.mtx,420,420,7252,22972,0.120259
spgemm_speck_32,/home/weifeng/MM/HB/beacxc/beacxc.mtx,497,506,50409,158203,0.589271
spgemm_speck_32,/home/weifeng/MM/HB/can_161/can_161.mtx,161,161,1377,3761,0.123269
spgemm_speck_32,/home/weifeng/MM/HB/dwt_1005/dwt_1005.mtx,1005,1005,8621,26595,0.129116
spgemm_speck_32,/home/weifeng/MM/HB/dwt_492/dwt_492.mtx,492,492,3156,8154,0.112589
spgemm_speck_32,/home/weifeng/MM/HB/fs_183_3/fs_183_3.mtx,183,183,1069,13688,0.127959
spgemm_speck_32,/home/weifeng/MM/HB/gent113/gent113.mtx,113,113,655,1559,0.120904
spgemm_speck_32,/home/weifeng/MM/HB/impcol_d/impcol_d.mtx,425,425,1339,3800,0.113777
spgemm_speck_32,/home/weifeng/MM/HB/lns_511/lns_511.mtx,511,511,2796,10311,0.114657
spgemm_speck_32,/home/weifeng/MM/HB/lund_a/lund_a.mtx,147,147,2449,5821,0.127078
spgemm_speck_32,/home/weifeng/MM/HB/nos6/nos6.mtx,675,675,3255,8181,0.116695
spgemm_speck_32,/home/weifeng/MM/HB/rgg010/rgg010.mtx,10,10,76,100,0.118538
spgemm_speck_32,/home/weifeng/MM/HB/str_0/str_0.mtx,363,363,2454,7288,0.122184
spgemm_speck_32,/home/weifeng/MM/HB/west0989/west0989.mtx,989,989,3537,12236,0.117504
spgemm_speck_32,/home/weifeng/MM/HB/cegb3306/cegb3306.mtx,3306,3306,74916,223308,0.252815
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm04/bcsstm04.mtx,132,132,132,132,0.101704
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm25/bcsstm25.mtx,15439,15439,15439,15439,0.163113
spgemm_speck_32,/home/weifeng/MM/HB/can_1054/can_1054.mtx,1054,1054,12196,60248,0.128532
spgemm_speck_32,/home/weifeng/MM/HB/can_838/can_838.mtx,838,838,10010,51156,0.126126
spgemm_speck_32,/home/weifeng/MM/HB/dwt_346/dwt_346.mtx,346,346,3226,12378,0.122112
spgemm_speck_32,/home/weifeng/MM/HB/dwt_992/dwt_992.mtx,992,992,16744,44104,0.125317
spgemm_speck_32,/home/weifeng/MM/HB/gemat1/gemat1.mtx,4929,10595,47369,95017,0.953907
spgemm_speck_32,/home/weifeng/MM/HB/impcol_a/impcol_a.mtx,207,207,572,1412,0.117852
spgemm_speck_32,/home/weifeng/MM/HB/jpwh_991/jpwh_991.mtx,991,991,6027,23371,0.118733
spgemm_speck_32,/home/weifeng/MM/HB/lshp_406/lshp_406.mtx,406,406,2716,7082,0.119613
spgemm_speck_32,/home/weifeng/MM/HB/nos3/nos3.mtx,960,960,15844,42864,0.121139
spgemm_speck_32,/home/weifeng/MM/HB/saylr1/saylr1.mtx,238,238,1128,2788,0.11732
spgemm_speck_32,/home/weifeng/MM/HB/str_200/str_200.mtx,363,363,3068,13420,0.123044
spgemm_speck_32,/home/weifeng/MM/HB/west1505/west1505.mtx,1505,1505,5445,18890,0.119265
spgemm_speck_32,/home/weifeng/MM/HB/ash219/ash219.mtx,219,85,438,2205,0.12801
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk01/bcsstk01.mtx,48,48,400,1292,0.121887
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk30/bcsstk30.mtx,28924,28924,2043492,8946070,4.02958
