exe_spgemm_cusparse_16,/ssget/MM/SNAP/p2p-Gnutella09/p2p-Gnutella09.cbd,2,2,2,8114,8114,26013,0.148030
exe_spgemm_cusparse_32,/ssget/MM/SNAP/p2p-Gnutella09/p2p-Gnutella09.cbd,4,4,4,8114,8114,26013,0.145540
exe_spgemm_cusparse_64,/ssget/MM/SNAP/p2p-Gnutella09/p2p-Gnutella09.cbd,8,8,8,8114,8114,26013,0.139980
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/p2p-Gnutella09/p2p-Gnutella09.cbd,2,2,2,8114,8114,26013,0.147580
exe_spgemm_cusparse_16,/ssget/MM/SNAP/p2p-Gnutella30/p2p-Gnutella30.cbd,2,2,2,36682,36682,88328,0.184110
exe_spgemm_cusparse_32,/ssget/MM/SNAP/p2p-Gnutella30/p2p-Gnutella30.cbd,4,4,4,36682,36682,88328,0.186150
exe_spgemm_cusparse_64,/ssget/MM/SNAP/p2p-Gnutella30/p2p-Gnutella30.cbd,8,8,8,36682,36682,88328,0.209760
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/p2p-Gnutella30/p2p-Gnutella30.cbd,2,2,2,36682,36682,88328,0.198440
exe_spgemm_cusparse_16,/ssget/MM/SNAP/p2p-Gnutella31/p2p-Gnutella31.cbd,2,2,2,62586,62586,147892,0.245670
exe_spgemm_cusparse_32,/ssget/MM/SNAP/p2p-Gnutella31/p2p-Gnutella31.cbd,4,4,4,62586,62586,147892,0.252020
exe_spgemm_cusparse_64,/ssget/MM/SNAP/p2p-Gnutella31/p2p-Gnutella31.cbd,8,8,8,62586,62586,147892,0.298040
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/p2p-Gnutella31/p2p-Gnutella31.cbd,2,2,2,62586,62586,147892,0.246690
exe_spgemm_cusparse_16,/ssget/MM/SNAP/p2p-Gnutella05/p2p-Gnutella05.cbd,2,2,2,8846,8846,31839,0.165850
exe_spgemm_cusparse_32,/ssget/MM/SNAP/p2p-Gnutella05/p2p-Gnutella05.cbd,4,4,4,8846,8846,31839,0.165490
exe_spgemm_cusparse_64,/ssget/MM/SNAP/p2p-Gnutella05/p2p-Gnutella05.cbd,8,8,8,8846,8846,31839,0.157930
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/p2p-Gnutella05/p2p-Gnutella05.cbd,2,2,2,8846,8846,31839,0.165520
exe_spgemm_cusparse_16,/ssget/MM/SNAP/as-caida/as-caida.cbd,2,2,2,31379,31379,106762,10.098330
exe_spgemm_cusparse_32,/ssget/MM/SNAP/as-caida/as-caida.cbd,4,4,4,31379,31379,106762,10.402370
exe_spgemm_cusparse_64,/ssget/MM/SNAP/as-caida/as-caida.cbd,8,8,8,31379,31379,106762,12.449130
