exe_spgemm_cusparse_32,/ssget/MM/SNAP/sx-askubuntu/sx-askubuntu.cbd,4,4,4,159316,159316,596933,37.883100
exe_spgemm_cusparse_32,/ssget/MM/SNAP/ca-HepTh/ca-HepTh.cbd,4,4,4,9877,9877,51971,0.353350
exe_spgemm_cusparse_32,/ssget/MM/SNAP/email-Eu-core-temporal/email-Eu-core-temporal.cbd,4,4,4,1005,1005,24929,0.552140
exe_spgemm_cusparse_32,/ssget/MM/SNAP/cit-HepTh/cit-HepTh.cbd,4,4,4,27770,27770,352807,3.585280
exe_spgemm_cusparse_32,/ssget/MM/SNAP/ca-GrQc/ca-GrQc.cbd,4,4,4,5242,5242,28980,0.250170
exe_spgemm_cusparse_32,/ssget/MM/SNAP/p2p-Gnutella04/p2p-Gnutella04.cbd,4,4,4,10879,10879,39994,0.164380
exe_spgemm_cusparse_32,/ssget/MM/SNAP/web-Stanford/web-Stanford.cbd,4,4,4,281903,281903,2312497,17.704150
exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-sign-Slashdot090221/soc-sign-Slashdot090221.cbd,4,4,4,82144,82144,549202,8.913060
exe_spgemm_cusparse_32,/ssget/MM/SNAP/roadNet-CA/roadNet-CA.cbd,4,4,4,1971281,1971281,5533214,2.317190
exe_spgemm_cusparse_32,/ssget/MM/SNAP/sx-mathoverflow/sx-mathoverflow.cbd,4,4,4,24818,24818,239978,13.807470
exe_spgemm_cusparse_32,/ssget/MM/SNAP/email-Eu-core/email-Eu-core.cbd,4,4,4,1005,1005,25571,0.555280
exe_spgemm_cusparse_32,/ssget/MM/SNAP/CollegeMsg/CollegeMsg.cbd,4,4,4,1899,1899,20296,0.445830
exe_spgemm_cusparse_32,/ssget/MM/SNAP/loc-Gowalla/loc-Gowalla.cbd,4,4,4,196591,196591,1900654,239.356630
CUDA API failed at line 243 with error: out of memory (2)
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac010sc/g7jac010sc.cbd,4,4,4,2880,2880,19635,0.157650
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac060sc/mark3jac060sc.cbd,4,4,4,27449,27449,170695,0.288790
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac080sc/jan99jac080sc.cbd,4,4,4,27534,27534,171522,0.623470
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac020/mark3jac020.cbd,4,4,4,9129,9129,56175,0.195850
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac120sc/mark3jac120sc.cbd,4,4,4,54929,54929,342475,0.410200
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac160sc/g7jac160sc.cbd,4,4,4,47430,47430,656616,5.065110
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac100sc/mark3jac100sc.cbd,4,4,4,45769,45769,285215,0.367620
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac120sc/jan99jac120sc.cbd,4,4,4,41374,41374,260202,0.900540
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac040sc/jan99jac040sc.cbd,4,4,4,13694,13694,82842,0.353620
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac080sc/mark3jac080sc.cbd,4,4,4,36609,36609,227955,0.334380
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac040sc/g7jac040sc.cbd,4,4,4,11790,11790,114671,0.642680
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac020sc/mark3jac020sc.cbd,4,4,4,9129,9129,56175,0.194570
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac120/jan99jac120.cbd,4,4,4,41374,41374,260202,0.939930
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac120sc/g7jac120sc.cbd,4,4,4,35550,35550,475296,3.574400
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac080/jan99jac080.cbd,4,4,4,27534,27534,171522,0.641310
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac100/jan99jac100.cbd,4,4,4,34454,34454,215862,0.775260
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac100sc/jan99jac100sc.cbd,4,4,4,34454,34454,215862,0.754090
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac100/g7jac100.cbd,4,4,4,29610,29610,384636,2.734910
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac040sc/mark3jac040sc.cbd,4,4,4,18289,18289,113435,0.229170
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac080/mark3jac080.cbd,4,4,4,36609,36609,227955,0.333370
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac200sc/g7jac200sc.cbd,4,4,4,59310,59310,837936,6.576110
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac140sc/g7jac140sc.cbd,4,4,4,41490,41490,565956,4.292630
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac180/g7jac180.cbd,4,4,4,53370,53370,747276,5.864080
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac020/g7jac020.cbd,4,4,4,5850,5850,45465,0.238540
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac160/g7jac160.cbd,4,4,4,47430,47430,656616,5.067220
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac040/jan99jac040.cbd,4,4,4,13694,13694,82842,0.343460
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac140/g7jac140.cbd,4,4,4,41490,41490,565956,4.332080
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac040/mark3jac040.cbd,4,4,4,18289,18289,113435,0.231030
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac060/g7jac060.cbd,4,4,4,17730,17730,203316,1.257370
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac050sc/g7jac050sc.cbd,4,4,4,14760,14760,157990,1.226670
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac040/g7jac040.cbd,4,4,4,11790,11790,114671,0.644350
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac060/mark3jac060.cbd,4,4,4,27449,27449,170695,0.286960
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac060sc/jan99jac060sc.cbd,4,4,4,20614,20614,127182,0.722520
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac020sc/jan99jac020sc.cbd,4,4,4,6774,6774,38692,0.286190
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac120/mark3jac120.cbd,4,4,4,54929,54929,342475,0.420600
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac080sc/g7jac080sc.cbd,4,4,4,23670,23670,293976,1.969670
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac060/jan99jac060.cbd,4,4,4,20614,20614,127182,0.490970
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac200/g7jac200.cbd,4,4,4,59310,59310,837936,7.969590
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac060sc/g7jac060sc.cbd,4,4,4,17730,17730,203316,1.249460
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac140sc/mark3jac140sc.cbd,4,4,4,64089,64089,399735,0.475420
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac100sc/g7jac100sc.cbd,4,4,4,29610,29610,384636,2.736290
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac120/g7jac120.cbd,4,4,4,35550,35550,475296,3.668080
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac020sc/g7jac020sc.cbd,4,4,4,5850,5850,45465,0.239740
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac140/mark3jac140.cbd,4,4,4,64089,64089,399735,0.472880
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/mark3jac100/mark3jac100.cbd,4,4,4,45769,45769,285215,0.369560
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac080/g7jac080.cbd,4,4,4,23670,23670,293976,1.966520
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac010/g7jac010.cbd,4,4,4,2880,2880,19635,0.153440
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/g7jac180sc/g7jac180sc.cbd,4,4,4,53370,53370,747276,6.807550
exe_spgemm_cusparse_32,/ssget/MM/Hollinger/jan99jac020/jan99jac020.cbd,4,4,4,6774,6774,38692,0.215130
exe_spgemm_cusparse_32,/ssget/MM/Mulvey/pfinan512/pfinan512.cbd,4,4,4,74752,74752,596992,2.244470
exe_spgemm_cusparse_32,/ssget/MM/Mulvey/finan512/finan512.cbd,4,4,4,74752,74752,596992,2.244570
exe_spgemm_cusparse_32,/ssget/MM/Barabasi/NotreDame_yeast/NotreDame_yeast.cbd,4,4,4,2114,2114,4480,0.121350
exe_spgemm_cusparse_32,/ssget/MM/Barabasi/NotreDame_www/NotreDame_www.cbd,CUSPARSE API failed at line 216 with error: insufficient resources (11)
exe_spgemm_cusparse_32,/ssget/MM/Mancktelow/viscorocks/viscorocks.cbd,4,4,4,37762,37762,1162244,18.687340
exe_spgemm_cusparse_32,/ssget/MM/Okunbor/aft01/aft01.cbd,4,4,4,8205,8205,125567,0.287080
exe_spgemm_cusparse_32,/ssget/MM/Belcastro/human_gene2/human_gene2.cbd,CUSPARSE API failed at line 199 with error: insufficient resources (11)
exe_spgemm_cusparse_32,/ssget/MM/Belcastro/mouse_gene/mouse_gene.cbd,CUSPARSE API failed at line 199 with error: insufficient resources (11)
exe_spgemm_cusparse_32,/ssget/MM/Belcastro/human_gene1/human_gene1.cbd,CUSPARSE API failed at line 199 with error: insufficient resources (11)
exe_spgemm_cusparse_32,/ssget/MM/Hohn/sinc15/sinc15.cbd,4,4,4,11532,11532,568526,11.940960
exe_spgemm_cusparse_32,/ssget/MM/Hohn/sinc18/sinc18.cbd,4,4,4,16428,16428,973826,19.565960
exe_spgemm_cusparse_32,/ssget/MM/Hohn/fd12/fd12.cbd,4,4,4,7500,7500,28462,0.140820
exe_spgemm_cusparse_32,/ssget/MM/Hohn/sinc12/sinc12.cbd,4,4,4,7500,7500,294986,5.951320
exe_spgemm_cusparse_32,/ssget/MM/Hohn/fd15/fd15.cbd,4,4,4,11532,11532,44206,0.140730
exe_spgemm_cusparse_32,/ssget/MM/Hohn/fd18/fd18.cbd,4,4,4,16428,16428,63406,0.159350
exe_spgemm_cusparse_32,/ssget/MM/Newman/hep-th/hep-th.cbd,4,4,4,8361,8361,31502,0.189860
exe_spgemm_cusparse_32,/ssget/MM/Newman/football/football.cbd,4,4,4,115,115,1226,0.120190
exe_spgemm_cusparse_32,/ssget/MM/Newman/polblogs/polblogs.cbd,4,4,4,1490,1490,19025,0.388760
exe_spgemm_cusparse_32,/ssget/MM/Newman/celegansneural/celegansneural.cbd,4,4,4,297,297,2345,0.140720
exe_spgemm_cusparse_32,/ssget/MM/Newman/astro-ph/astro-ph.cbd,4,4,4,16706,16706,242502,3.608680
exe_spgemm_cusparse_32,/ssget/MM/Newman/adjnoun/adjnoun.cbd,4,4,4,112,112,850,0.137380
exe_spgemm_cusparse_32,/ssget/MM/Newman/cond-mat/cond-mat.cbd,4,4,4,16726,16726,95188,0.522480
exe_spgemm_cusparse_32,/ssget/MM/Newman/netscience/netscience.cbd,4,4,4,1589,1589,5484,0.122230
exe_spgemm_cusparse_32,/ssget/MM/Newman/dolphins/dolphins.cbd,4,4,4,62,62,318,0.115990
exe_spgemm_cusparse_32,/ssget/MM/Newman/polbooks/polbooks.cbd,4,4,4,105,105,882,0.118810
exe_spgemm_cusparse_32,/ssget/MM/Newman/power/power.cbd,4,4,4,4941,4941,13188,0.120810
exe_spgemm_cusparse_32,/ssget/MM/Newman/karate/karate.cbd,4,4,4,34,34,156,0.111960
exe_spgemm_cusparse_32,/ssget/MM/Newman/cond-mat-2005/cond-mat-2005.cbd,4,4,4,40421,40421,351386,4.466030
exe_spgemm_cusparse_32,/ssget/MM/Newman/cond-mat-2003/cond-mat-2003.cbd,4,4,4,31163,31163,240058,2.163710
exe_spgemm_cusparse_32,/ssget/MM/Newman/lesmis/lesmis.cbd,4,4,4,77,77,508,0.119770
exe_spgemm_cusparse_32,/ssget/MM/Newman/as-22july06/as-22july06.cbd,4,4,4,22963,22963,96872,11.321430
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/crack_dual/crack_dual.cbd,4,4,4,20141,20141,60086,0.138560
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/debr/debr.cbd,4,4,4,1048576,1048576,4194298,2.202730
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/se/se.cbd,4,4,4,32768,32768,98300,0.164530
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/ukerbe1_dual/ukerbe1_dual.cbd,4,4,4,1866,1866,7076,0.119850
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/bfly/bfly.cbd,4,4,4,49152,49152,196608,0.225800
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/netz4504_dual/netz4504_dual.cbd,4,4,4,615,615,2342,0.120150
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/ukerbe1/ukerbe1.cbd,4,4,4,5981,5981,15704,0.120400
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/diag/diag.cbd,4,4,4,2559,2559,8184,0.119580
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/netz4504/netz4504.cbd,4,4,4,1961,1961,5156,0.119980
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/wave/wave.cbd,4,4,4,156317,156317,2118662,7.075920
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/ccc/ccc.cbd,4,4,4,49152,49152,147456,0.187280
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/grid1_dual/grid1_dual.cbd,4,4,4,224,224,840,0.119610
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/stufe/stufe.cbd,4,4,4,1036,1036,3736,0.119650
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/whitaker3_dual/whitaker3_dual.cbd,4,4,4,19190,19190,57162,0.138360
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/grid1/grid1.cbd,4,4,4,252,252,952,0.119370
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/cca/cca.cbd,4,4,4,49152,49152,139264,0.187640
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/shock-9/shock-9.cbd,4,4,4,36476,36476,142580,0.192070
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/airfoil1/airfoil1.cbd,4,4,4,4253,4253,24578,0.143820
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/cage/cage.cbd,4,4,4,366,366,5124,0.174980
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/3elt_dual/3elt_dual.cbd,4,4,4,9000,9000,26556,0.142100
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/3elt/3elt.cbd,4,4,4,4720,4720,27444,0.141190
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/grid2_dual/grid2_dual.cbd,4,4,4,3136,3136,12224,0.129760
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/L-9/L-9.cbd,4,4,4,17983,17983,71192,0.169200
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/crack/crack.cbd,4,4,4,10240,10240,60760,0.188830
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/brack2/brack2.cbd,4,4,4,62631,62631,733118,2.453910
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/grid2/grid2.cbd,4,4,4,3296,3296,12864,0.120400
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/stufe-10/stufe-10.cbd,4,4,4,24010,24010,92828,0.168890
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/whitaker3/whitaker3.cbd,4,4,4,9800,9800,57978,0.168560
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/airfoil1_dual/airfoil1_dual.cbd,4,4,4,8034,8034,23626,0.120470
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/L/L.cbd,4,4,4,956,956,3640,0.119750
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/big_dual/big_dual.cbd,4,4,4,30269,30269,89858,0.159220
exe_spgemm_cusparse_32,/ssget/MM/AG-Monien/biplane-9/biplane-9.cbd,4,4,4,21701,21701,84076,0.166390
exe_spgemm_cusparse_32,/ssget/MM/Chen/pkustk07/pkustk07.cbd,4,4,4,16860,16860,2418804,59.890770
exe_spgemm_cusparse_32,/ssget/MM/Chen/pkustk04/pkustk04.cbd,CUDA API failed at line 211 with error: out of memory (2)
exe_spgemm_cusparse_32,/ssget/MM/Chen/pkustk01/pkustk01.cbd,4,4,4,22044,22044,979380,14.665270
exe_spgemm_cusparse_32,/ssget/MM/Chen/pkustk02/pkustk02.cbd,4,4,4,10800,10800,810000,12.025300
exe_spgemm_cusparse_32,/ssget/MM/Chen/pkustk06/pkustk06.cbd,4,4,4,43164,43164,2571768,35.434360
exe_spgemm_cusparse_32,/ssget/MM/Chen/pkustk13/pkustk13.cbd,4,4,4,94893,94893,6616827,91.593020
exe_spgemm_cusparse_32,/ssget/MM/Chen/pkustk10/pkustk10.cbd,4,4,4,80676,80676,4308984,54.402800
exe_spgemm_cusparse_32,/ssget/MM/Chen/pkustk09/pkustk09.cbd,4,4,4,33960,33960,1583640,20.616450
exe_spgemm_cusparse_32,/ssget/MM/Chen/pkustk05/pkustk05.cbd,4,4,4,37164,37164,2205144,30.475540
